customer_id,first_name,last_name,email,signup_date,country
696,Charlotte,Joshi,charlotte.joshi30@zoho.com,2024-11-01,United States
1145,Robert,Harris,robert.harris81@hotmail.com,2023-07-03,India
548,Neha,Kumar,neha.kumar@zoho.com,2023-02-25,India
1732,Rahul  ,Johnson,rahul_johnson@aol.com,2023-02-28,United Kingdom
1870,Abigail,KAPOOR,abigailkap@outlook.com,2020-01-18,India
949,Sakshi,Walker,sakshi_walker@mail.com,2022-04-02,Canada
1354,Manish,Bhat,manish_bhat@protonmail.com,2022-02-04,India
1322,Mary,Walker,mary_walker@yahoo.com,2023-02-01,India
1967,Benjamin,Jones,bjones@mail.com,2021-08-05,United States
96,Karan,Smith,karan_smith@yandex.com,2020-12-17,United Kingdom
63,James,Shah,james.shah@icloud.com,2020-08-28,India
299,Sandeep,Moore,sandeep.moore@aol.com,2021-02-25,Canada
324,Thomas,Clark,thomas.clark88@icloud.com,2023-02-10,Ireland
413,Alexander,Reddy,alexander.reddy40@zoho.com,2022-01-14,United Kingdom
1441, Karan,Rao,karan.rao@yahoo.com,2023-11-10,Germany
101,Lakshmi,Clark,lakshmi.clark65@yandex.com,2024-07-16,India
934,Rahul,Young,rahul.young@zoho.com,2022-04-29,United States
1285,mICHAEL,Clark,michael_clark@mail.com,2020-11-06,India
1129,Sophia,Verma,sophia.verma@aol.com,2023-12-28,India
272,Neha,Anderson,nehaand@hotmail.com,2020-11-24,United States
1557,Robert,Desai,rdesai@icloud.com,2020-11-04,Australia
266,Lakshmi,Mehta,lakshmi.mehta56@yandex.com,2022-02-03,Japan
1009,Kavya,Hall,kavya.hall@@protonmail.com,2020-11-11,India
721,Harper,Chopra,harpercho@zoho.com,2022-04-17,Singapore
1224,Neha, Bhat,nehabha@yandex.com,2024-10-07,India
1940,Daniel,Patel,dpatel@icloud.com,2020-02-14,United States
1919,Abigail,Williams,awilliams@yahoo.com,2022-01-20,United Kingdom
1890,hENRY,Desai,henry.desai31@mail.com,2024-05-21,United States
1298,David,Thomas,davidtho@yandex.com,2024-02-25,United Kingdom
1299,Sophia,Kumar,skumar@protonmail.com,2022-09-30,India
397,David,Johnson,david_johnson@icloud.com,2023-05-03,United States
1356,Karan  ,Moore,karan.moore92@mail.com,2020-09-13,Sweden
285,Pooja,Rodriguez,pooja_rodriguez@zoho.com,2022-06-05,United States
472,Lisa,Young,lisa.young94@yahoo.com,2024-09-18,United States
1165,Vikram,Smith,vikram.smith@protonmail.com,2024-01-02,United States
708,Rahul,Kapoor,rahul_kapoor@zoho.com,2020-10-09,United Kingdom
23,Robert,Kapoor,rkapoor@yandex.com,2024-09-28,United Kingdom
8,Sebastian,Anderson,sebastian.anderson@yahoo.com,2022-02-27,Ireland
1528,Mary,Miller,marymil@gmail.com,2020-10-22,United States
177,Linda,Pillai,lpillai@yahoo.com,2020-08-06,Netherlands
1451,Siddharth,Singh,siddharth.singh@mail.com,2020-07-17,Canada
1910,Vikram,Bhat,vbhat@zoho.com,2023-09-07,India
1638,Suresh,Agarwal,suresh_agarwal@outlook.com,2024-02-28,Australia
